DON,Country,Title,Reporting Date,Reporting Agency,Index Date,Case Count,Death Count,Class,Location,Risk Factors,Modes of Transmission,Status,R0,URL,Pathogen(s),Latitude,Longitude,Population,Countries Affected,Case Fatality Rate,Rough R0,Severity,Coord,Summary
2023-DON475,Panama,Dengue – the Region of the Americas,01-01-2023,World Health Organization,,2997097.0,1302,Epidemic,"Region of the Americas, Brazil, Peru, Bolivia, the Southern Cone, Andean Subregion, Central American Isthmus, Mexico, Colombia, Costa Rica, Guatemala, Honduras, Venezuela, Argentina, Panama, Puerto Rico, Nicaragua, Afghanistan,","- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region",None noted.,Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON475,Dengue fever,8.559559,-81.1308434,4246439.0,15,0.0004344203741153523,1.9,48.23642711353459,"8.559559,-81.1308434","Country:
Panama

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
15

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region"
2023-DON475,Peru,Dengue – the Region of the Americas,01-01-2023,World Health Organization,,2997097.0,1302,Epidemic,"Region of the Americas, Brazil, Peru, Bolivia, the Southern Cone, Andean Subregion, Central American Isthmus, Mexico, Colombia, Costa Rica, Guatemala, Honduras, Venezuela, Argentina, Panama, Puerto Rico, Nicaragua, Afghanistan,","- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region",None noted.,Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON475,Dengue fever,-6.8699697,-75.0458515,32510453.0,15,0.0004344203741153523,1.9,48.23642711353459,"-6.8699697,-75.0458515","Country:
Peru

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
15

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region"
2023-DON475,Puerto Rico,Dengue – the Region of the Americas,01-01-2023,World Health Organization,,2997097.0,1302,Epidemic,"Region of the Americas, Brazil, Peru, Bolivia, the Southern Cone, Andean Subregion, Central American Isthmus, Mexico, Colombia, Costa Rica, Guatemala, Honduras, Venezuela, Argentina, Panama, Puerto Rico, Nicaragua, Afghanistan,","- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region",None noted.,Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON475,Dengue fever,18.2247706,-66.4858295,3193694.0,15,0.0004344203741153523,1.9,48.23642711353459,"18.2247706,-66.4858295","Country:
Puerto Rico

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
15

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region"
2023-DON475,United States of America,Dengue – the Region of the Americas,01-01-2023,World Health Organization,,2997097.0,1302,Epidemic,"Region of the Americas, Brazil, Peru, Bolivia, the Southern Cone, Andean Subregion, Central American Isthmus, Mexico, Colombia, Costa Rica, Guatemala, Honduras, Venezuela, Argentina, Panama, Puerto Rico, Nicaragua, Afghanistan,","- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region",None noted.,Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON475,Dengue fever,41.5569651,-72.65550901797153,328239523.0,15,0.0004344203741153523,1.9,48.23642711353459,"41.5569651,-72.65550901797153","Country:
United States of America

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
15

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region"
2023-DON475,Venezuela,Dengue – the Region of the Americas,01-01-2023,World Health Organization,,2997097.0,1302,Epidemic,"Region of the Americas, Brazil, Peru, Bolivia, the Southern Cone, Andean Subregion, Central American Isthmus, Mexico, Colombia, Costa Rica, Guatemala, Honduras, Venezuela, Argentina, Panama, Puerto Rico, Nicaragua, Afghanistan,","- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region",None noted.,Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON475,Dengue fever,8.0018709,-66.1109318,28515829.0,15,0.0004344203741153523,1.9,48.23642711353459,"8.0018709,-66.1109318","Country:
Venezuela

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
15

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Widespread distribution of the Aedes spp. mosquitoes (mainly Aedes aegypti)
- High mosquito densities and possible impact of climate change and El Nino phenomenon
- High proportion of the susceptible population for arboviruses in the region"
2023-DON476,Poland,Influenza A(H5N1) in cats – Poland,06-27-2023,IHR National Focal Point of Poland,06-27-2023,29.0,0,Epidemic,Poland,"- Close contact between cats and owners
- Occupational exposure to A(H5N1)-infected cats (such as veterinarians) without use of appropriate personal protective equipment
- Geographical location in a region with confirmed A(H5N1) infection in domestic cats (such as Poland)",None noted.,Novel outbreak,"[1.4, 1.6]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON476,Avian Influenza A(H5N1),52.215933,19.134422,37970874.0,1,0.0,1.5,8.566908540206844,"52.215933,19.134422","Country:
Poland

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
1

Reporting Agency:
IHR National Focal Point of Poland

Modes of Transmission:
None noted.

Risk Factors:
- Close contact between cats and owners
- Occupational exposure to A(H5N1)-infected cats (such as veterinarians) without use of appropriate personal protective equipment
- Geographical location in a region with confirmed A(H5N1) infection in domestic cats (such as Poland)"
2023-DON477,Peru,Guillain-Barré Syndrome - Peru,06-26-2023,"National Center for Epidemiology, Prevention, and Disease Control of Peru",06-10-2023,231.0,4,Epidemic,"Peru, Lima, Callao, La Libertad, Piura, Lambayeque, Cajamarca, Junín, Cusco","- Infection with the bacteria Campylobacter jejuni
- Having a viral infection, including cytomegalovirus, Epstein-Barr virus, and the Zika virus
- Occasionally, receiving certain vaccinations",None noted.,Novel outbreak,"(0.0, 0.0)",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON477,Guillain-Barré Syndrome (GBS),-13.5170887,-71.9785356,32510453.0,1,0.017316017316017316,1.0,11.467755618282828,"-13.5170887,-71.9785356","Country:
Peru

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
1

Reporting Agency:
National Center for Epidemiology, Prevention, and Disease Control of Peru

Modes of Transmission:
None noted.

Risk Factors:
- Infection with the bacteria Campylobacter jejuni
- Having a viral infection, including cytomegalovirus, Epstein-Barr virus, and the Zika virus
- Occasionally, receiving certain vaccinations"
2023-DON478,United Arab Emirates,Middle East Respiratory Syndrome - United Arab Emirates,07-10-2023,World Health Organization,,1.0,0,Epidemic,"United Arab Emirates, Al Ain city, Abu Dhabi","- Direct or indirect contact with dromedaries
- Presence in healthcare settings
- Exposure to the virus through consumption of dromedary products (for example, consumption of camel’s raw milk)","- Contact with camels or camel products
- Human-to-human transmission in healthcare settings 
- Through aerosol-generating procedures in healthcare settings",Existing epidemic,"(0.3, 0.8)",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON478,Middle East respiratory syndrome coronavirus (MERS-CoV),24.4538352,54.3774014,9770529.0,1,0.0,1.0,5.778279410038923,"24.4538352,54.3774014","Country:
United Arab Emirates

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
1

Reporting Agency:
World Health Organization

Modes of Transmission:
- Contact with camels or camel products
- Human-to-human transmission in healthcare settings 
- Through aerosol-generating procedures in healthcare settings

Risk Factors:
- Direct or indirect contact with dromedaries
- Presence in healthcare settings
- Exposure to the virus through consumption of dromedary products (for example, consumption of camel’s raw milk)"
2023-DON479,Algeria,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - Kenya,07-11-2023,World Health Organization,07-11-2023,4.0,0,Epidemic,"Hagadera refugee camp, Kenya, Banadir, Somalia, Fafi district, Garissa county, Afmadhow, Lower Juba, southern Somalia","- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON479,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),36.797519199999996,4.359532653390482,43053054.0,4,0.0,6.0,6.783157683713741,"36.797519199999996,4.359532653390482","Country:
Algeria

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic"
2023-DON479,Kenya,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - Kenya,07-11-2023,World Health Organization,07-11-2023,4.0,0,Epidemic,"Hagadera refugee camp, Kenya, Banadir, Somalia, Fafi district, Garissa county, Afmadhow, Lower Juba, southern Somalia","- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON479,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),-0.52363325,40.35640534962073,52573973.0,4,0.0,6.0,6.783157683713741,"-0.52363325,40.35640534962073","Country:
Kenya

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic"
2023-DON479,Philippines,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - Kenya,07-11-2023,World Health Organization,07-11-2023,4.0,0,Epidemic,"Hagadera refugee camp, Kenya, Banadir, Somalia, Fafi district, Garissa county, Afmadhow, Lower Juba, southern Somalia","- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON479,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),14.484642,121.024149,108116615.0,4,0.0,6.0,6.783157683713741,"14.484642,121.024149","Country:
Philippines

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic"
2023-DON479,Somalia,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - Kenya,07-11-2023,World Health Organization,07-11-2023,4.0,0,Epidemic,"Hagadera refugee camp, Kenya, Banadir, Somalia, Fafi district, Garissa county, Afmadhow, Lower Juba, southern Somalia","- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON479,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),-0.0001019,41.9999624,10192317.3,4,0.0,6.0,6.783157683713741,"-0.0001019,41.9999624","Country:
Somalia

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
World Health Organization

Modes of Transmission:
None noted.

Risk Factors:
- Overcrowded living conditions in refugee camps
- High rate of malnutrition
- Poor water and sanitation facilities
- Frequent population movements with Somalia
- High prevalence of zero dose children among new arrivals from middle and lower Juba, Somalia
- Sub-optimal surveillance performance
- Low population immunity
- Inadequate routine immunization levels in some areas
- Large-scale population movements
- Gaps in routine immunization coverage and inadequate outbreak response vaccination
- Decreased immunization rates related to disruption in routine and campaign immunization during the COVID-19 pandemic"
2023-DON480,Dem. Rep. Congo,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - United Republic of Tanzania,07-04-2023,Ministry of Health of the United Republic of Tanzania,07-04-2023,1.0,0,Epidemic,"United Republic of Tanzania, Rukwa Region, Lake Tanganyika, Zambia, South Kivu, Demographic Republic of the Congo","- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON480,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),-3.2653155,27.8705717,86790567.0,4,0.0,6.0,5.96798967126543,"-3.2653155,27.8705717","Country:
Dem. Rep. Congo

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Ministry of Health of the United Republic of Tanzania

Modes of Transmission:
None noted.

Risk Factors:
- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries"
2023-DON480,S. Sudan,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - United Republic of Tanzania,07-04-2023,Ministry of Health of the United Republic of Tanzania,07-04-2023,1.0,0,Epidemic,"United Republic of Tanzania, Rukwa Region, Lake Tanganyika, Zambia, South Kivu, Demographic Republic of the Congo","- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON480,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),4.880385,31.5738456,11062113.0,4,0.0,6.0,5.96798967126543,"4.880385,31.5738456","Country:
S. Sudan

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Ministry of Health of the United Republic of Tanzania

Modes of Transmission:
None noted.

Risk Factors:
- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries"
2023-DON480,Tanzania,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - United Republic of Tanzania,07-04-2023,Ministry of Health of the United Republic of Tanzania,07-04-2023,1.0,0,Epidemic,"United Republic of Tanzania, Rukwa Region, Lake Tanganyika, Zambia, South Kivu, Demographic Republic of the Congo","- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON480,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),-6.0789144,29.46966321973214,58005463.0,4,0.0,6.0,5.96798967126543,"-6.0789144,29.46966321973214","Country:
Tanzania

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Ministry of Health of the United Republic of Tanzania

Modes of Transmission:
None noted.

Risk Factors:
- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries"
2023-DON480,Zambia,Circulating vaccine-derived poliovirus type 2 (cVDPV2) - United Republic of Tanzania,07-04-2023,Ministry of Health of the United Republic of Tanzania,07-04-2023,1.0,0,Epidemic,"United Republic of Tanzania, Rukwa Region, Lake Tanganyika, Zambia, South Kivu, Demographic Republic of the Congo","- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries",None noted.,Novel outbreak,"[5.0, 7.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON480,Circulating Vaccine-Derived Poliovirus Type 2 (cVDPV2),-14.5189121,27.5589884,17861030.0,4,0.0,6.0,5.96798967126543,"-14.5189121,27.5589884","Country:
Zambia

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
4

Reporting Agency:
Ministry of Health of the United Republic of Tanzania

Modes of Transmission:
None noted.

Risk Factors:
- Sub-optimal Acute Flaccid Paralysis (AFP) surveillance performance in some districts
- Sub-optimal vaccination coverage resulting in low population immunity and a higher number of susceptible children
- Ongoing population movement across neighbouring countries"
2023-DON481,Bangladesh,Dengue - Bangladesh,01-01-2023,Ministry of Health and Family Welfare of Bangladesh,,69483.0,327,Epidemic,"Bangladesh, Dhaka, Chattogram, Barisal, Sylhet","- There is an ongoing rapidly increasing number of cases and deaths due to dengue, with the peak not yet reached
- DENV2 has been identified as the predominant circulating serotype, potentially resulting in higher numbers of severe cases as a result of a second infection with a heterologous serotype
- Climate change and heavy rains in neighboring countries increase the likelihood of vector-borne disease transmission","- Mosquito bites from DENV-infected mosquitoes
- Spread of virus from mosquito population within households and neighborhoods 
- Virus transmission through mosquito vector breeding sites near human habitation",Existing epidemic,"[1.8, 2.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON481,Dengue fever,24.7358854,91.6852476,163046161.0,1,0.004706187124908251,1.9,38.667669781434356,"24.7358854,91.6852476","Country:
Bangladesh

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
1

Reporting Agency:
Ministry of Health and Family Welfare of Bangladesh

Modes of Transmission:
- Mosquito bites from DENV-infected mosquitoes
- Spread of virus from mosquito population within households and neighborhoods 
- Virus transmission through mosquito vector breeding sites near human habitation

Risk Factors:
- There is an ongoing rapidly increasing number of cases and deaths due to dengue, with the peak not yet reached
- DENV2 has been identified as the predominant circulating serotype, potentially resulting in higher numbers of severe cases as a result of a second infection with a heterologous serotype
- Climate change and heavy rains in neighboring countries increase the likelihood of vector-borne disease transmission"
2023-DON482,United States of America,Influenza A(H1N2)v - United States of America,08-04-2023,United States International Health Regulations National Focal Point,07-29-2023,1.0,0,Epidemic,"United States, State of Michigan","- Exposure to swine influenza A viruses through contact with infected swine or contaminated environments
- Influenza A viruses that normally circulate in swine but infect humans (variant influenza viruses)
- Lack of immunity in the human population to a novel influenza A virus subtype",None noted.,Novel outbreak,"[1.2, 1.6]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON482,Influenza A(H1N2),42.7332686,-84.5533844,328239523.0,1,0.0,1.4,5.93433642026767,"42.7332686,-84.5533844","Country:
United States of America

Event Type:
Novel outbreak - Epidemic

Number of Countries Affected:
1

Reporting Agency:
United States International Health Regulations National Focal Point

Modes of Transmission:
None noted.

Risk Factors:
- Exposure to swine influenza A viruses through contact with infected swine or contaminated environments
- Influenza A viruses that normally circulate in swine but infect humans (variant influenza viruses)
- Lack of immunity in the human population to a novel influenza A virus subtype"
2023-DON483,Armenia,Measles - Chile,08-12-2023,IHR National Focal Point of Chile,,1.0,0,Epidemic,"Chile, Georgia, Armenia, Qatar, Brazil","- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON483,Measles,40.7696272,44.6736646,2957731.0,5,0.0,15.0,6.340347319320716,"40.7696272,44.6736646","Country:
Armenia

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
5

Reporting Agency:
IHR National Focal Point of Chile

Modes of Transmission:
None noted.

Risk Factors:
- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance"
2023-DON483,Brazil,Measles - Chile,08-12-2023,IHR National Focal Point of Chile,,1.0,0,Epidemic,"Chile, Georgia, Armenia, Qatar, Brazil","- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON483,Measles,-10.3333333,-53.2,211049527.0,5,0.0,15.0,6.340347319320716,"-10.3333333,-53.2","Country:
Brazil

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
5

Reporting Agency:
IHR National Focal Point of Chile

Modes of Transmission:
None noted.

Risk Factors:
- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance"
2023-DON483,Chile,Measles - Chile,08-12-2023,IHR National Focal Point of Chile,,1.0,0,Epidemic,"Chile, Georgia, Armenia, Qatar, Brazil","- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON483,Measles,-31.7613365,-71.3187697,18952038.0,5,0.0,15.0,6.340347319320716,"-31.7613365,-71.3187697","Country:
Chile

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
5

Reporting Agency:
IHR National Focal Point of Chile

Modes of Transmission:
None noted.

Risk Factors:
- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance"
2023-DON483,Georgia,Measles - Chile,08-12-2023,IHR National Focal Point of Chile,,1.0,0,Epidemic,"Chile, Georgia, Armenia, Qatar, Brazil","- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON483,Measles,41.6809707,44.0287382,3720382.0,5,0.0,15.0,6.340347319320716,"41.6809707,44.0287382","Country:
Georgia

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
5

Reporting Agency:
IHR National Focal Point of Chile

Modes of Transmission:
None noted.

Risk Factors:
- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance"
2023-DON483,Qatar,Measles - Chile,08-12-2023,IHR National Focal Point of Chile,,1.0,0,Epidemic,"Chile, Georgia, Armenia, Qatar, Brazil","- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance",None noted.,Existing epidemic,"[12.0, 18.0]",https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON483,Measles,25.3336984,51.2295295,2832067.0,5,0.0,15.0,6.340347319320716,"25.3336984,51.2295295","Country:
Qatar

Event Type:
Existing epidemic - Epidemic

Number of Countries Affected:
5

Reporting Agency:
IHR National Focal Point of Chile

Modes of Transmission:
None noted.

Risk Factors:
- Being non-immune to measles
- Birth between the years 1971 to 1981 without receiving two doses of MMR or not having had the disease prior
- Disruption to routine immunization services both due to COVID-19 burden on the health system and decreased demand for vaccination caused by physical distancing requirements or community reluctance"
